Instrument,Date,Time,Open,High,Low,Close
Banknifty,17-03-2015,12:15:00,18899.35,18949.3,18793.25,18825.85
Banknifty,17-03-2015,13:15:00,18825.85,18878.35,18782.05,18869.35
Banknifty,17-03-2015,14:15:00,18869.35,19088.4,18817,19073.6
Banknifty,17-03-2015,15:15:00,19063.5,19121.85,19052.7,19086.4
Banknifty,18-03-2015,9:15:00,19080.25,19088.95,18940.9,19062.25
Banknifty,18-03-2015,10:15:00,19062.25,19089.55,19004.45,19070.15
Banknifty,18-03-2015,11:15:00,19072.65,19207,19048.2,19190.1
Banknifty,18-03-2015,12:15:00,19195.65,19234.4,19163,19210.5
Banknifty,18-03-2015,13:15:00,19210.5,19216.4,19086.25,19172.9
Banknifty,18-03-2015,14:15:00,19170.9,19203.35,19071.25,19169.45
Banknifty,18-03-2015,15:15:00,19169.45,19180.85,19104,19111.2
Banknifty,19-03-2015,9:15:00,19345.7,19373.45,19246.65,19326.65
Banknifty,19-03-2015,10:15:00,19326.75,19329.6,19247.65,19267.95
Banknifty,19-03-2015,11:15:00,19263.5,19300.7,19213.5,19263.05
Banknifty,19-03-2015,12:15:00,19263.05,19281.75,19148.15,19175.75
Banknifty,19-03-2015,13:15:00,19173.8,19237.4,19165.4,19193.9
Banknifty,19-03-2015,14:15:00,19193.9,19200.75,18784.95,18813.9
Banknifty,19-03-2015,15:15:00,18813.9,18824.8,18739.85,18754.5
Banknifty,20-03-2015,9:15:00,18778.8,18778.8,18606.9,18636.2
Banknifty,20-03-2015,10:15:00,18636.2,18706.8,18596.4,18704.55
Banknifty,20-03-2015,11:15:00,18707.75,18782.95,18646.65,18683.1
Banknifty,20-03-2015,12:15:00,18683.1,18724.65,18598.35,18657.95
Banknifty,20-03-2015,13:15:00,18661.4,18744.95,18603,18639.15
Banknifty,20-03-2015,14:15:00,18642.35,18686.75,18590.6,18602.1
Banknifty,20-03-2015,15:15:00,18602.1,18635.7,18541.5,18635.7
Banknifty,23-03-2015,9:15:00,18695.05,18696.7,18543.45,18573.1
Banknifty,23-03-2015,10:15:00,18573.2,18639.55,18571.7,18606.3
Banknifty,23-03-2015,11:15:00,18617.35,18675.05,18574.75,18651.35
Banknifty,23-03-2015,12:15:00,18651.35,18655.05,18545.2,18572.25
Banknifty,23-03-2015,13:15:00,18572.25,18593.3,18479.05,18490.6
Banknifty,23-03-2015,14:15:00,18485.6,18542.85,18455.1,18470.55
Banknifty,23-03-2015,15:15:00,18470.55,18472.8,18412.95,18442.3
Banknifty,24-03-2015,9:15:00,18348.35,18526.55,18348.35,18466.9
Banknifty,24-03-2015,10:15:00,18466.9,18486.4,18404,18446.8
Banknifty,24-03-2015,11:15:00,18446.8,18476.4,18401.9,18428.95
Banknifty,24-03-2015,12:15:00,18428.95,18437.65,18391.35,18400.1
Banknifty,24-03-2015,13:15:00,18400.35,18518.35,18289.75,18487.8
Banknifty,24-03-2015,14:15:00,18487.8,18546.25,18313.05,18340.85
Banknifty,24-03-2015,15:15:00,18340.85,18340.85,18305.7,18326.6
Banknifty,25-03-2015,9:15:00,18364.3,18386.1,18315.35,18350.35
Banknifty,25-03-2015,10:15:00,18360.35,18428.1,18351.35,18413.05
Banknifty,25-03-2015,11:15:00,18416.7,18426.35,18364.1,18385.75
Banknifty,25-03-2015,12:15:00,18385.75,18402.85,18342.35,18381.75
Banknifty,25-03-2015,13:15:00,18381.75,18399,18322.1,18390.8
Banknifty,25-03-2015,14:15:00,18392,18430.1,18290.6,18303.2
Banknifty,25-03-2015,15:15:00,18302.8,18313.7,18271.6,18273.4
Banknifty,26-03-2015,9:15:00,18138.8,18221.9,18095.1,18116.9
Banknifty,26-03-2015,10:15:00,18122.2,18143.25,18086.25,18114.15
Banknifty,26-03-2015,11:15:00,18114.15,18141.6,18084.9,18118.05
